Job_Title,Skill,Company,Company_Industry,No_of_Reviews,No_of_Stars,Date_Since_Posted,Location,Company_Employees
Data Analyst,Business Intelligence| Data Mining| R| SAS| Oracle| SQL| Tableau| Microsoft Access| Alteryx| Data Warehouse| SPSS| Python,McGraw-Hill Education,Education and Schools,237,3.9,30,OH,"Less than 10,000"
Technology and Data Analyst - Associate Director (Ratings Ri...,Natural Language Processing| Data Mining| Machine Learning| Data Warehouse| Visual Basic| Python| SQL| Tableau,McGraw Hill Financial,Banks and Financial Services,32,3.6,30,NY,
Clinical Data Analyst,,Matheny School and Hospital,Health Care,2,4,30,NJ,
Marketing Data Analyst,Alteryx| Marketing| Python| Excel| SQL| Microsoft Access| Tableau,MassMutual Financial Group,Banks and Financial Services,845,3.8,30,CT,"Less than 10,000"
Senior Data Analyst,SQL| Tableau| Alteryx,MassMutual Financial Group,Banks and Financial Services,845,3.8,30,MA,"Less than 10,000"
Data Analyst,Business Intelligence,Masco,Industrial ManufacturingConstruction,450,3.4,7,MI,"10,000+"
Data Analyst,Business Intelligence| Microsoft SQL Server| Power BI| Excel| Tableau,Maryville University,Education and Schools,24,4.2,30,MO,
HR Data Analyst,Microsoft Office| SQL,Mary Washington Healthcare,Health Care,309,3.5,30,VA,
"AVP, Investment Analytics",Chartered Financial Analyst| Project Management| R| SQL| Visual Basic| Process Improvement| SAS| Management Experience| Python,Manulife,Insurance,190,4,4,MA,
Data Analyst,Data Mining| R| SAS| SQL| Java| Intelligence Experience| SPSS| MATLAB| Python,ManTech International Corporation,Aerospace and Defense,1275,4,30,VA,"Less than 10,000"
Data Analyst,Data Mining| R| SAS| SQL| Java| Intelligence Experience| SPSS| MATLAB| Python,ManTech International Corporation,Aerospace and Defense,1275,4,30,VA,"Less than 10,000"
Data Analyst I,Data Analysis| Project Management| Oracle| SQL| Microsoft Office,Management Science Associates Inc.,Blank,9,2.4,30,PA,
Marketing Data Analyst,Google AdWords| Data Mining| Marketing Automation| Marketing| R| SAS| SQL| Tableau| STATA| SPSS| Python,Management Concepts,Blank,26,3,1,VA,
Data Analyst,SQL,Managed Care Advisors,Blank,,,30,MD,
Data Analyst,Hadoop| R| SQL| Tableau| Python,Manage,Blank,,,12,CA,
Senior Data Analyst,Machine Learning| Hadoop| R| SQL| Tableau| Python,Manage,Blank,,,12,CA,
Data Analyst,Microsoft Powerpoint| Project Management| Statisical Analysis| SAS| Tableau,Major League Soccer,Blank,24,4.1,30,NY,
Quality Data Analyst,Microsoft Powerpoint| SAS| Microsoft Office| Excel| SQL| Customer Service| Microsoft Access,MaineHealth,Health Care,300,3.8,30,ME,"10,000+"
Magento Sr Marketing Technology and Data Analyst,Salesforce CRM| Marketing Automation| Magento| Marketing| Adobe Marketing| Tableau,Magento,Blank,5,4,4,CA,
Marketing Data Analyst,Database Marketing| Microsoft SQL Server| Microsoft Powerpoint| Google Analytics| Oracle| SAS| Omniture| Microsoft Office| SQL| Tableau| Python,maconit,Blank,,,16,VA,
"Data Analyst, Client Intelligence",SQL| Tableau,Lytx,Internet and Software,9,3.8,7,CA,"Less than 10,000"
EyeMed - Business Data Analyst (Reporting),Data Warehouse| SDLC,LUXOTTICA,Retail,2434,3.7,28,OH,"10,000+"
Data Analyst,Data Analysis,Lutron Electronics,Consumer Goods and Services,79,3.7,30,PA,
Data Analyst,Business Intelligence| SQL| Tableau,Lucky Day,Blank,3,4.3,29,CA,
Data Analyst,Data Mining,Lubbock Heart & Surgical Hospital,Health Care,12,4.4,7,TX,
Sr. Customer Data Analyst,Microsoft SQL Server| Visual Basic| SQL,LTD Commodities,Blank,205,3.7,26,IL,
Grains and Oilseeds Data Analyst,SharePoint| R| Data Science| Python| Microsoft Office,Louis Dreyfus,Blank,392,4,30,CT,
IT DATA ANALYST,ITIL,Los Alamos Technical Associates,Blank,7,4.1,22,DC,
Data Analyst,Microsoft SQL Server| Data Warehouse| Informatica| Perl| Oracle| Python,Lorven Technologies,Blank,,,13,NJ,
Data Analyst,SDLC| Microsoft Windows Server,Lorven Technologies,Blank,,,18,CA,
Regional e-Data Analyst,Excel,L'OREAL USA,Consumer Goods and Services,899,3.8,15,OH,"10,000+"
"Data Analyst Consultant, Professional Services - NYC",Pig| Hive| Microsoft SQL Server| SQL| JavaScript| Business Intelligence| Ruby| Oracle| Spark| Data Warehouse| Python,Looker,Internet and Software,4,4,30,NY,"Less than 10,000"
Data Analyst,,London Stock Exchange Group,Blank,14,4.1,30,NC,
Index Data Analyst,Time Management,London Stock Exchange Group,Blank,14,4.1,30,NY,
Customer Data Analyst,Project Management| Excel,Logitech,Industrial Manufacturing,97,4,30,CA,"Less than 10,000"
Data Analyst (U.S. Border Patrol),Microsoft Word| SharePoint| Microsoft Powerpoint| Power BI| Tableau,Logistics Management Institute,Blank,44,4,30,VA,
Health Policy Data Analyst,R| SAS| Excel| SQL| STATA| Data Analysis| Python| Audits,Logistics Management Institute,Blank,44,4,19,VA,
Modeling and Data Analyst,R| C/C++| SQL| Java| Natural Language Processing| MATLAB| OOP| Python,Logistics Management Institute,Blank,44,4,30,VA,
"Data Analyst, Marketing",Marketing Automation| Marketing| Digital Marketing| Microsoft Office,Logic20/20,Consulting,8,3.6,6,WA,"Less than 10,000"
"Data Analyst, Marketing",Marketing Automation| Marketing| Digital Marketing| Microsoft Office,Logic20/20,Consulting,8,3.6,6,WA,"Less than 10,000"
CORE - Data Analyst,Design Experience| Business Analysis| SQL,Logic20/20,Consulting,8,3.6,8,WA,"Less than 10,000"
CORE - Data Analyst,Design Experience| Business Analysis| SQL,Logic20/20,Consulting,8,3.6,30,WA,"Less than 10,000"
Project Consulting & Data Analyst,Microsoft Powerpoint| Visual Basic| Microsoft Office| Excel| SQL| SharePoint| Visio| Management Consulting,Logic Rule,Blank,,,13,WA,
Pharmacy Data Analyst,Excel| SQL| Microsoft Access,"Lockton, Inc.",Insurance,174,4.1,1,MO,
Healthcare Data Analyst,Data Mining| Data Warehouse| Microsoft Powerpoint| Data Analysis| SQL| Tableau,"Lockton, Inc.",Insurance,174,4.1,6,TX,
Metric & Data Analyst,Microsoft Powerpoint| Data Analysis| Microsoft Office| Microsoft Access,Lockheed Martin,Aerospace and Defense,6415,4.1,30,TX,"10,000+"
Data Analyst,Analysis Skills| Machine Learning| R| Python| Tableau,Lockheed Martin,Aerospace and Defense,6415,4.1,30,TX,"10,000+"
Data Analyst,Analysis Skills| Machine Learning| R| Python| Tableau,Lockheed Martin,Aerospace and Defense,6415,4.1,30,TX,"10,000+"
Data Analyst,Analysis Skills| Machine Learning| R| Python| Tableau,Lockheed Martin,Aerospace and Defense,6415,4.1,30,TX,"10,000+"
Data Analyst,Analysis Skills| Machine Learning| R| Python| Tableau,Lockheed Martin,Aerospace and Defense,6415,4.1,30,TX,"10,000+"
Metric & Data Analyst,Data Mining,Lockheed Martin,Aerospace and Defense,6415,4.1,8,TX,"10,000+"
Data Analyst,JavaScript| R| SQL| Excel| HTML5| Tableau| Six Sigma Certification| Python,Lockheed Martin,Aerospace and Defense,6415,4.1,30,CT,"10,000+"
Operational Analyst - Data Analytics,Intelligence Experience| Perl| MATLAB| SQL,Lockheed Martin,Aerospace and Defense,6415,4.1,30,VA,"10,000+"
Data Analytics & Data Science Analyst,Pig| Linux| Hive| Data Mining| Machine Learning| Hadoop| Scala| R| SQL| Tableau| Java| Spark| Data Analysis| Python| AWS,Lockheed Martin,Aerospace and Defense,6415,4.1,30,CT,"10,000+"
Marketing Data Analyst,Marketing Automation| Marketing| E-Commerce| Excel| SQL| Tableau,Listrak,Blank,2,4,5,PA,
Marketing Data Analyst,Marketing Automation| Marketing| E-Commerce| Excel| SQL| Tableau,Listrak,Blank,2,4,5,PA,
"SQL Data Analyst - Fort Mill, SC",SQL,LiniumTalentAcquistion,Blank,,,30,SC,
"Tableau Data Analyst, Data Analytics",Data Mining,Lincoln Financial Group,Insurance,735,3.8,29,NC,"Less than 10,000"
Retirement Insights Data Analyst,Microsoft Powerpoint| Project Management| Microsoft Office| Tableau,Lincoln Financial Group,Insurance,735,3.8,12,PA,"Less than 10,000"
Data Analyst,SQL,LimeBike,Consumer Goods and Services,11,2.6,30,CA,"Less than 10,000"
Institutional Research Data Analyst,Qualtrics| Power BI| SPSS| Data Mining| SAS,Life Chiropractic College West,Education and Schools,15,3,2,CA,
Product Specialist - Data analyst,Data Mining| Excel,Libra Services,Blank,,,30,NY,
Business Data Analyst II,Crystal Reports| SQL| Excel| Microsoft Access,Liberty University,Education and Schools,423,3.9,22,VA,
"Director, Advanced Analytics - Talent Analytics",Project Management| Statisical Analysis,Liberty Mutual,Insurance,2914,3.7,1,MA,"10,000+"
Business Data Analyst - Dodger Stadium,Microsoft Powerpoint| R| SQL| Tableau,Levy,Leisure,1511,3.9,30,CA,
Data Analyst,Ruby| R| SQL| Tableau| Python,LevelUp,Internet and Software,7,4.1,30,MA,"Less than 10,000"
Product Data Analyst,SQL| Confluence| Design Experience| Jira,"Level Ex, Inc.",Blank,,,30,IL,
User Experience Data Analyst,Microsoft Powerpoint| Project Management| Data Analysis| UX,Lenovo,Computers and Electronics,857,3.9,30,NC,"10,000+"
User Experience Data Analyst,Microsoft Powerpoint| Data Analysis| Project Management| UX,Lenovo,Computers and Electronics,,,30,NC,"10,000+"
Sr Finance Data Analyst,Business Analysis| SQL| Tableau,LendingClub,Banks and Financial Services,64,3.6,30,CA,"Less than 10,000"
Statistical Data Analyst (Ops Research),SharePoint| Microsoft Word| Microsoft Powerpoint| Data Analysis| Microsoft Office| Tableau,Leidos,Aerospace and Defense,653,3.7,6,DC,"10,000+"
Airforce Aviation Data Analyst,R| Microsoft Office| Tableau| STATA| Data Analysis| MATLAB| Military Experience,Leidos,Aerospace and Defense,653,3.7,16,VA,"10,000+"
Business Integration Data Analyst,Time Management| Visio| Microsoft Office| SQL,Leidos,Aerospace and Defense,653,3.7,5,AL,"10,000+"
Data Analyst,Microsoft SQL Server| Oracle| Excel,Legg Mason,Blank,28,3.9,28,CT,
Senior Data Analyst,Python| SQL| Tableau,LeafLink,Blank,,,30,NY,
Data Analyst,Machine Learning| Python| SQL,Leadsmarket.com LLC,Blank,,,30,CA,
Sr Marketing Data Analyst,SPSS| Data Analysis| R| Python| Excel| SQL,Layer3 TV,Blank,2,3.5,30,CO,
"Data Analyst, Growth Insights",,LawTrades,Blank,,,30,NY,
Data Analyst,Hyperion| Project Management| Marketing| R| Crystal Reports| SQL| Microsoft Office| Tableau| Microsoft Access| Python| Coaching Experience,Laureate International Universities,Education and Schools,234,3.5,30,MD,
Data Analyst - 1 to 5 Years Experience,Microsoft SQL Server| SQL| Excel| Oracle| Microsoft Access,"Langan Engineering and Environmental Services, Inc.",Blank,27,3.6,12,CA,
Clinical Data Analyst (Temporary with Benefits),,L.A. Care Health Plan,Blank,,,16,CA,
Lead SAP Master Data Analyst,Project Implementation| SAP,L Brands,Blank,50,3.7,30,OH,
Geographic Information System (GIS) Data Analyst,Microsoft Office| Alteryx| Data Analysis| Six Sigma Certification| Six Sigma| GIS,Kroger,Retail,24248,3.6,14,OR,"10,000+"
"Data Analyst, Games and Marketing",Quantitative Analysis| R| Python| SQL| Tableau,Kongregate,Blank,,,30,OR,
"Data Analyst, Games and Marketing",,Kongregate,Blank,,,30,OR,
Senior Data Analyst,Quantitative Analysis| R| Python| SQL,Kongregate,Blank,,,30,OR,
Data Analyst,Hive| Python| SQL,Kohler Co.,Blank,534,3.7,30,WI,
Data Analyst,ERP Systems| Microsoft Powerpoint| Oracle| Microsoft Office| Visio| Process Management,Knorr-Bremse North America,Blank,13,1.9,29,OH,
Data Analyst,ERP Systems| Microsoft Powerpoint| Oracle| Microsoft Office| Visio| Process Management,Knorr-Bremse North America,Blank,13,1.9,29,OH,
Data Analyst,Data Mining| R| SAS| SQL| Tableau| T-SQL| PL/SQL| Spark| Data Analysis| AWS,KMM Technologies,Blank,2,2.5,16,VA,
Data Analyst,Data Mining| Microsoft Powerpoint| Google Analytics| R| SAS| SQL| Tableau| STATA,KingsIsle Entertainment,Internet and Software,10,3.1,30,TX,
"Director Product Data Science and Analytics, Advertising",Data Analysis| Scripting| Leadership Experience| Python| SQL,King.com,Blank,,,4,CA,
Research & Data Analyst (Long Term Temporary),Qualitative Research| Excel| Tableau| STATA,King County Housing Authority,Government,14,4,25,WA,
Procurement Data Analyst,Microsoft SQL Server| Microsoft Powerpoint| Microsoft Office| SQL,KGPCo,Telecommunications,102,3.3,30,MN,"Less than 10,000"
"Analyst, Advanced Analytics and Data Science",Business Intelligence| Microsoft SQL Server| Scripting| Azure| SQL| Tableau| Design Experience| Python,Kennametal,Industrial Manufacturing,382,3.8,8,PA,"10,000+"
Data Analyst,Machine Learning| Python| SQL| Tableau,KeepSafe,Blank,,,30,CA,
Data Analyst - Pharmacy,,Keck Medical Center of USC,Health Care,83,4.1,30,CA,
Business Process/Data Analyst,Microsoft Office| Microsoft Access,KBRWyle,Government,183,3.9,30,TX,"10,000+"
Marketing Data Analyst,,Kaiser Permanente,Health Care,8164,4.2,14,CA,"10,000+"
Marketing Sr. Data Analyst,,Kaiser Permanente,Health Care,8164,4.2,14,CA,"10,000+"
"Consulting Data Analyst - Epidemiology, Bio-statistics, SAS,...",,Kaiser Permanente,Health Care,8164,4.2,8,CA,"10,000+"
Senior Data Analyst-Marketing,,Kaiser Permanente,Health Care,8164,4.2,30,CA,"10,000+"
"Senior Data Analyst, Marketing",,Kaiser Permanente,Health Care,8164,4.2,26,CA,"10,000+"
Data Analyst III (Technical),,Kaiser Permanente,Health Care,8164,4.2,30,OR,"10,000+"
"Consulting Data Analyst - Epidemiology, Bio-statistics, SAS,...",,Kaiser Permanente,Health Care,8164,4.2,30,CA,"10,000+"
Health Data Analyst II Decision Support,,Kaiser Permanente,Health Care,8164,4.2,7,OR,"10,000+"
"Consulting Data Analyst - SQL, SAS, R",,Kaiser Permanente,Health Care,8164,4.2,30,CA,"10,000+"
Digital Data Analyst,Survey Design| SAS,Kaiser Permanente,Health Care,8164,4.2,29,CA,"10,000+"
Sr. Data Analyst-Marketing,,Kaiser Permanente,Health Care,8164,4.2,25,CA,"10,000+"
Senior Consulting Data Analyst,,Kaiser Permanente,Health Care,8164,4.2,21,CA,"10,000+"
Senior Consulting Data Analyst,SAS,Kaiser Permanente,Health Care,8164,4.2,30,CA,"10,000+"
Senior Consulting Data Analyst,SAS,Kaiser Permanente,Health Care,8164,4.2,30,CA,"10,000+"
"Sr. Business Analyst, Reporting and Data Analytics",,Kaiser Permanente,Health Care,8164,4.2,13,CA,"10,000+"
User Acquisition Data Analyst,Performance Marketing| Data Analysis| Jira| SQL| Tableau,Kabam,Internet and Software,24,4.1,30,CA,"Less than 10,000"
Data Analyst - Product,Machine Learning| R| SQL| Tableau| Python,JUUL Labs,Consumer Goods and Services,2,4,7,CA,
Customer Operations Data Analyst APAC,Data Mining| SQL| Tableau| Data Warehouse| Python,JUUL Labs,Consumer Goods and Services,2,4,12,CA,
Customer Operations Data Analyst,Data Mining| SQL| Tableau| Data Warehouse| Python,JUUL Labs,Consumer Goods and Services,2,4,14,CA,
Senior Business Analytics Manager,R| Python| SQL,JustAnswer,Blank,6,3.7,30,CA,
Data Analyst,Machine Learning| Excel| SQL| Tableau,jump ramp,Blank,,,30,NY,
Data Analyst IV,System Design| CompTIA Security+| RMF,JT4,Blank,67,4,2,CA,
Associate Data Analyst,Business Intelligence| SQL| Tableau,JPMorgan Chase,Banks and Financial Services,21159,3.9,20,OH,"10,000+"
Associate Data Analyst,Business Intelligence| SQL| Tableau,JPMorgan Chase,Banks and Financial Services,21159,3.9,20,OH,"10,000+"
Associate Data Analyst,Business Intelligence| SQL| Tableau,JPMorgan Chase,Banks and Financial Services,21159,3.9,20,DE,"10,000+"
Associate Data Analyst,Business Intelligence| SQL| Tableau,JPMorgan Chase,Banks and Financial Services,21159,3.9,20,DE,"10,000+"
Associate Data Analyst,Business Intelligence| SQL| Tableau,JPMorgan Chase,Banks and Financial Services,21159,3.9,20,TX,"10,000+"
Associate Data Analyst,Business Intelligence| SQL| Tableau,JPMorgan Chase,Banks and Financial Services,21159,3.9,20,TX,"10,000+"
Sr. Data Analyst - Digital & Customer Analytics,Business Intelligence| Alteryx| QlikView| SQL| Tableau,JPMorgan Chase,Banks and Financial Services,21159,3.9,7,DE,"10,000+"
Tech Ops/Data Analyst,SharePoint| Data Mining| Microsoft Powerpoint| Visio| Excel| Microsoft Office,JPMorgan Chase,Banks and Financial Services,21159,3.9,13,OH,"10,000+"
Associate Data Analyst,Business Intelligence| SQL| Tableau,JPMorgan Chase,Banks and Financial Services,21159,3.9,20,NY,"10,000+"
Associate Data Analyst,Business Intelligence| SQL| Tableau,JPMorgan Chase,Banks and Financial Services,21159,3.9,20,NY,"10,000+"
Business/Data Analyst,Business Intelligence| Data Mining| SAS| SQL| Tableau| Java| Analysis Skills| QlikView| SPSS| Data Analysis| Python,JPMorgan Chase,Banks and Financial Services,21159,3.9,13,TX,"10,000+"
"VP, Digital Analytics: Senior Data Analyst",Hive| Time Management| Hadoop| R| SAS| SQL| Big Data| Data Warehouse| Python,JPMorgan Chase,Banks and Financial Services,21159,3.9,30,CA,"10,000+"
"VP, Digital Analytics: Senior Data Analyst",Hive| Time Management| Hadoop| R| SAS| SQL| Big Data| Data Warehouse| Python,JPMorgan Chase,Banks and Financial Services,21159,3.9,30,NY,"10,000+"
Data Analyst - VP - CIB Treasury Services,Statistical Software| Hive| Hadoop| R| SQL| Big Data| Data Analysis| Python,JPMorgan Chase,Banks and Financial Services,21159,3.9,30,NY,"10,000+"
Technical Data Analyst,Microsoft Powerpoint| Excel| Tableau,JPMorgan Chase,Banks and Financial Services,21159,3.9,25,NJ,"10,000+"
CCB Risk - Risk Analytics - Strategic Analytics - Vice Presi...,Hive| Data Mining| Hadoop| R| SAS| SQL| Big Data| Spark| Data Warehouse,JPMorgan Chase,Banks and Financial Services,21159,3.9,30,OH,"10,000+"
CCB F&BM Chase Merchant Services Pricing & Analytics Executi...,SAS| Microsoft Access| Management Consulting,JPMorgan Chase,Banks and Financial Services,21159,3.9,12,NJ,"10,000+"
CCB F&BM Chase Merchant Services Pricing & Analytics Executi...,SAS| Microsoft Access| Management Consulting,JPMorgan Chase,Banks and Financial Services,21159,3.9,12,DE,"10,000+"
Supply Chain Data Analyst,Analysis Skills| Microsoft Office,Johnson Matthey,Blank,201,3.4,12,NJ,"10,000+"
Sr. Finance Data Analyst,SQL,Johns Manville,Industrial Manufacturing,231,3.6,18,CO,"Less than 10,000"
Sr Research Data Analyst,,Johns Hopkins University,Education and Schools,645,4.1,2,MD,"10,000+"
Research Data Analyst,STATA| Data Analysis| R| SAS| Clinical Trials,Johns Hopkins University,Education and Schools,645,4.1,30,MD,"10,000+"
Business Intelligence Developer and Data Analyst,System Design,Johns Hopkins Health System,Health Care,1303,4.1,19,MD,"10,000+"
Marketing Data Analyst,Microsoft Powerpoint| Conversion Optimization| Marketing| Excel| Microsoft Office,John Clements,Blank,,,14,CA,
"Data Analyst (SQL, Excel, Data Analysis)",Microsoft SQL Server| Data Mining| Microsoft Powerpoint| SQL| Microsoft Office| Microsoft Access,Jobspring Partners,Human Resources and Staffing,31,3.7,4,CA,
Data Analyst,R| SAS| SQL| Tableau| Predictive Analytics| Python,Jobspring Partners,Human Resources and Staffing,31,3.7,21,MD,
PhD Data Analyst,Data Analysis| R| Python| SQL,Jobspring Partners,Human Resources and Staffing,31,3.7,8,IL,
Space Data Analyst,,JLL,Real Estate,1887,3.8,1,CA,"10,000+"
Listings Data Analyst - New York,,JLL,Real Estate,1887,3.8,7,NY,"10,000+"
Listings Data Analyst - Los Angeles,,JLL,Real Estate,1887,3.8,7,CA,"10,000+"
Listings Data Analyst,,JLL,Real Estate,1887,3.8,28,CA,"10,000+"
Global HRIS Business and Data Analyst-Workday,Time Management| Workday| Microsoft Office| Payroll,JLL,Real Estate,1887,3.8,16,IL,"10,000+"
